subdomain,ip,provider,detail
vcv070024.vpn.uci.edu,128.195.70.24,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070034.vpn.uci.edu,128.195.70.34,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070023.vpn.uci.edu,128.195.70.23,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070022.vpn.uci.edu,128.195.70.22,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070036.vpn.uci.edu,128.195.70.36,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070026.vpn.uci.edu,128.195.70.26,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070027.vpn.uci.edu,128.195.70.27,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070029.vpn.uci.edu,128.195.70.29,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070043.vpn.uci.edu,128.195.70.43,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070028.vpn.uci.edu,128.195.70.28,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070030.vpn.uci.edu,128.195.70.30,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070033.vpn.uci.edu,128.195.70.33,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070048.vpn.uci.edu,128.195.70.48,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070049.vpn.uci.edu,128.195.70.49,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070031.vpn.uci.edu,128.195.70.31,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070051.vpn.uci.edu,128.195.70.51,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070035.vpn.uci.edu,128.195.70.35,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070044.vpn.uci.edu,128.195.70.44,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070040.vpn.uci.edu,128.195.70.40,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070041.vpn.uci.edu,128.195.70.41,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070039.vpn.uci.edu,128.195.70.39,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070046.vpn.uci.edu,128.195.70.46,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070038.vpn.uci.edu,128.195.70.38,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070037.vpn.uci.edu,128.195.70.37,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070045.vpn.uci.edu,128.195.70.45,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070042.vpn.uci.edu,128.195.70.42,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070058.vpn.uci.edu,128.195.70.58,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070064.vpn.uci.edu,128.195.70.64,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070068.vpn.uci.edu,128.195.70.68,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070047.vpn.uci.edu,128.195.70.47,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070052.vpn.uci.edu,128.195.70.52,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070074.vpn.uci.edu,128.195.70.74,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070050.vpn.uci.edu,128.195.70.50,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070054.vpn.uci.edu,128.195.70.54,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070053.vpn.uci.edu,128.195.70.53,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070056.vpn.uci.edu,128.195.70.56,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070078.vpn.uci.edu,128.195.70.78,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070057.vpn.uci.edu,128.195.70.57,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070055.vpn.uci.edu,128.195.70.55,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070083.vpn.uci.edu,128.195.70.83,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070060.vpn.uci.edu,128.195.70.60,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070069.vpn.uci.edu,128.195.70.69,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070071.vpn.uci.edu,128.195.70.71,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070061.vpn.uci.edu,128.195.70.61,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070065.vpn.uci.edu,128.195.70.65,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070073.vpn.uci.edu,128.195.70.73,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070076.vpn.uci.edu,128.195.70.76,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070067.vpn.uci.edu,128.195.70.67,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070059.vpn.uci.edu,128.195.70.59,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070072.vpn.uci.edu,128.195.70.72,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070063.vpn.uci.edu,128.195.70.63,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070062.vpn.uci.edu,128.195.70.62,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070070.vpn.uci.edu,128.195.70.70,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070066.vpn.uci.edu,128.195.70.66,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070077.vpn.uci.edu,128.195.70.77,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070081.vpn.uci.edu,128.195.70.81,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070080.vpn.uci.edu,128.195.70.80,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070089.vpn.uci.edu,128.195.70.89,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070082.vpn.uci.edu,128.195.70.82,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070079.vpn.uci.edu,128.195.70.79,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070084.vpn.uci.edu,128.195.70.84,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070085.vpn.uci.edu,128.195.70.85,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070096.vpn.uci.edu,128.195.70.96,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070111.vpn.uci.edu,128.195.70.111,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070137.vpn.uci.edu,128.195.70.137,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070099.vpn.uci.edu,128.195.70.99,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070102.vpn.uci.edu,128.195.70.102,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070104.vpn.uci.edu,128.195.70.104,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070113.vpn.uci.edu,128.195.70.113,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070120.vpn.uci.edu,128.195.70.120,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070140.vpn.uci.edu,128.195.70.140,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070133.vpn.uci.edu,128.195.70.133,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070091.vpn.uci.edu,128.195.70.91,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070088.vpn.uci.edu,128.195.70.88,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070090.vpn.uci.edu,128.195.70.90,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070147.vpn.uci.edu,128.195.70.147,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070087.vpn.uci.edu,128.195.70.87,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070086.vpn.uci.edu,128.195.70.86,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070092.vpn.uci.edu,128.195.70.92,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070149.vpn.uci.edu,128.195.70.149,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070118.vpn.uci.edu,128.195.70.118,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070141.vpn.uci.edu,128.195.70.141,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070093.vpn.uci.edu,128.195.70.93,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070106.vpn.uci.edu,128.195.70.106,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070116.vpn.uci.edu,128.195.70.116,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070122.vpn.uci.edu,128.195.70.122,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070127.vpn.uci.edu,128.195.70.127,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070100.vpn.uci.edu,128.195.70.100,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070105.vpn.uci.edu,128.195.70.105,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070112.vpn.uci.edu,128.195.70.112,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070110.vpn.uci.edu,128.195.70.110,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070095.vpn.uci.edu,128.195.70.95,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070155.vpn.uci.edu,128.195.70.155,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070119.vpn.uci.edu,128.195.70.119,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070103.vpn.uci.edu,128.195.70.103,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070123.vpn.uci.edu,128.195.70.123,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070094.vpn.uci.edu,128.195.70.94,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070107.vpn.uci.edu,128.195.70.107,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070114.vpn.uci.edu,128.195.70.114,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070121.vpn.uci.edu,128.195.70.121,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070125.vpn.uci.edu,128.195.70.125,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070132.vpn.uci.edu,128.195.70.132,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070108.vpn.uci.edu,128.195.70.108,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070101.vpn.uci.edu,128.195.70.101,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070129.vpn.uci.edu,128.195.70.129,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070131.vpn.uci.edu,128.195.70.131,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070124.vpn.uci.edu,128.195.70.124,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070098.vpn.uci.edu,128.195.70.98,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070134.vpn.uci.edu,128.195.70.134,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070115.vpn.uci.edu,128.195.70.115,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070143.vpn.uci.edu,128.195.70.143,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070142.vpn.uci.edu,128.195.70.142,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070126.vpn.uci.edu,128.195.70.126,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070135.vpn.uci.edu,128.195.70.135,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070109.vpn.uci.edu,128.195.70.109,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070097.vpn.uci.edu,128.195.70.97,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070138.vpn.uci.edu,128.195.70.138,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070145.vpn.uci.edu,128.195.70.145,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070144.vpn.uci.edu,128.195.70.144,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070130.vpn.uci.edu,128.195.70.130,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070159.vpn.uci.edu,128.195.70.159,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070161.vpn.uci.edu,128.195.70.161,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070128.vpn.uci.edu,128.195.70.128,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070139.vpn.uci.edu,128.195.70.139,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070146.vpn.uci.edu,128.195.70.146,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070148.vpn.uci.edu,128.195.70.148,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070152.vpn.uci.edu,128.195.70.152,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070150.vpn.uci.edu,128.195.70.150,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070154.vpn.uci.edu,128.195.70.154,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070158.vpn.uci.edu,128.195.70.158,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070153.vpn.uci.edu,128.195.70.153,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070151.vpn.uci.edu,128.195.70.151,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070117.vpn.uci.edu,128.195.70.117,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070157.vpn.uci.edu,128.195.70.157,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070173.vpn.uci.edu,128.195.70.173,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070160.vpn.uci.edu,128.195.70.160,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070136.vpn.uci.edu,128.195.70.136,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070163.vpn.uci.edu,128.195.70.163,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070162.vpn.uci.edu,128.195.70.162,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070165.vpn.uci.edu,128.195.70.165,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070164.vpn.uci.edu,128.195.70.164,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070178.vpn.uci.edu,128.195.70.178,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070167.vpn.uci.edu,128.195.70.167,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070169.vpn.uci.edu,128.195.70.169,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070170.vpn.uci.edu,128.195.70.170,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070168.vpn.uci.edu,128.195.70.168,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070166.vpn.uci.edu,128.195.70.166,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070172.vpn.uci.edu,128.195.70.172,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070171.vpn.uci.edu,128.195.70.171,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070179.vpn.uci.edu,128.195.70.179,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070177.vpn.uci.edu,128.195.70.177,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070174.vpn.uci.edu,128.195.70.174,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070187.vpn.uci.edu,128.195.70.187,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070181.vpn.uci.edu,128.195.70.181,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070175.vpn.uci.edu,128.195.70.175,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070182.vpn.uci.edu,128.195.70.182,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070180.vpn.uci.edu,128.195.70.180,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070193.vpn.uci.edu,128.195.70.193,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070201.vpn.uci.edu,128.195.70.201,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070199.vpn.uci.edu,128.195.70.199,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070184.vpn.uci.edu,128.195.70.184,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070186.vpn.uci.edu,128.195.70.186,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070183.vpn.uci.edu,128.195.70.183,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070185.vpn.uci.edu,128.195.70.185,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070188.vpn.uci.edu,128.195.70.188,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070203.vpn.uci.edu,128.195.70.203,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070206.vpn.uci.edu,128.195.70.206,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070205.vpn.uci.edu,128.195.70.205,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070190.vpn.uci.edu,128.195.70.190,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070191.vpn.uci.edu,128.195.70.191,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070189.vpn.uci.edu,128.195.70.189,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070192.vpn.uci.edu,128.195.70.192,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070209.vpn.uci.edu,128.195.70.209,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070194.vpn.uci.edu,128.195.70.194,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070195.vpn.uci.edu,128.195.70.195,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070196.vpn.uci.edu,128.195.70.196,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070200.vpn.uci.edu,128.195.70.200,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070213.vpn.uci.edu,128.195.70.213,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070197.vpn.uci.edu,128.195.70.197,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070202.vpn.uci.edu,128.195.70.202,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070215.vpn.uci.edu,128.195.70.215,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070216.vpn.uci.edu,128.195.70.216,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070208.vpn.uci.edu,128.195.70.208,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070198.vpn.uci.edu,128.195.70.198,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070210.vpn.uci.edu,128.195.70.210,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070218.vpn.uci.edu,128.195.70.218,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070221.vpn.uci.edu,128.195.70.221,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070207.vpn.uci.edu,128.195.70.207,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070214.vpn.uci.edu,128.195.70.214,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070211.vpn.uci.edu,128.195.70.211,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070204.vpn.uci.edu,128.195.70.204,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070212.vpn.uci.edu,128.195.70.212,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070227.vpn.uci.edu,128.195.70.227,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070228.vpn.uci.edu,128.195.70.228,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070217.vpn.uci.edu,128.195.70.217,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070220.vpn.uci.edu,128.195.70.220,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070219.vpn.uci.edu,128.195.70.219,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070225.vpn.uci.edu,128.195.70.225,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070224.vpn.uci.edu,128.195.70.224,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070232.vpn.uci.edu,128.195.70.232,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070233.vpn.uci.edu,128.195.70.233,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070230.vpn.uci.edu,128.195.70.230,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070243.vpn.uci.edu,128.195.70.243,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070234.vpn.uci.edu,128.195.70.234,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070244.vpn.uci.edu,128.195.70.244,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070223.vpn.uci.edu,128.195.70.223,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070222.vpn.uci.edu,128.195.70.222,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070238.vpn.uci.edu,128.195.70.238,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070229.vpn.uci.edu,128.195.70.229,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070241.vpn.uci.edu,128.195.70.241,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070226.vpn.uci.edu,128.195.70.226,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070249.vpn.uci.edu,128.195.70.249,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070237.vpn.uci.edu,128.195.70.237,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070251.vpn.uci.edu,128.195.70.251,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070231.vpn.uci.edu,128.195.70.231,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070239.vpn.uci.edu,128.195.70.239,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070248.vpn.uci.edu,128.195.70.248,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070246.vpn.uci.edu,128.195.70.246,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070245.vpn.uci.edu,128.195.70.245,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070247.vpn.uci.edu,128.195.70.247,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070235.vpn.uci.edu,128.195.70.235,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070242.vpn.uci.edu,128.195.70.242,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070240.vpn.uci.edu,128.195.70.240,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070236.vpn.uci.edu,128.195.70.236,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071004.vpn.uci.edu,128.195.71.4,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070253.vpn.uci.edu,128.195.70.253,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070252.vpn.uci.edu,128.195.70.252,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070255.vpn.uci.edu,128.195.70.255,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071001.vpn.uci.edu,128.195.71.1,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071003.vpn.uci.edu,128.195.71.3,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071000.vpn.uci.edu,128.195.71.0,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071005.vpn.uci.edu,128.195.71.5,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071002.vpn.uci.edu,128.195.71.2,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071010.vpn.uci.edu,128.195.71.10,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071007.vpn.uci.edu,128.195.71.7,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071009.vpn.uci.edu,128.195.71.9,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071006.vpn.uci.edu,128.195.71.6,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071008.vpn.uci.edu,128.195.71.8,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071013.vpn.uci.edu,128.195.71.13,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071011.vpn.uci.edu,128.195.71.11,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071025.vpn.uci.edu,128.195.71.25,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071014.vpn.uci.edu,128.195.71.14,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv070250.vpn.uci.edu,128.195.70.250,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071026.vpn.uci.edu,128.195.71.26,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071027.vpn.uci.edu,128.195.71.27,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071028.vpn.uci.edu,128.195.71.28,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071015.vpn.uci.edu,128.195.71.15,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071019.vpn.uci.edu,128.195.71.19,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071020.vpn.uci.edu,128.195.71.20,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071023.vpn.uci.edu,128.195.71.23,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071022.vpn.uci.edu,128.195.71.22,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071018.vpn.uci.edu,128.195.71.18,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071017.vpn.uci.edu,128.195.71.17,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071024.vpn.uci.edu,128.195.71.24,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071034.vpn.uci.edu,128.195.71.34,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071016.vpn.uci.edu,128.195.71.16,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071021.vpn.uci.edu,128.195.71.21,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071035.vpn.uci.edu,128.195.71.35,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071030.vpn.uci.edu,128.195.71.30,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071029.vpn.uci.edu,128.195.71.29,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071032.vpn.uci.edu,128.195.71.32,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071031.vpn.uci.edu,128.195.71.31,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
vcv071033.vpn.uci.edu,128.195.71.33,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
